,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,Koria,Baikunthpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3000,3000,3000,28 Oct 2020,2020,Oct,28,2020-10-28
1,Kanker,Kanker,Bengal Gram Dal (Chana Dal),Desi (F.A.Q. Split),FAQ,2500,2500,2500,07 Mar 2021,2021,Mar,07,2021-03-07
2,Kanker,Kanker,Bengal Gram Dal (Chana Dal),Desi (F.A.Q. Split),FAQ,2500,2500,2500,25 Feb 2021,2021,Feb,25,2021-02-25
3,Kanker,Kanker,Bengal Gram Dal (Chana Dal),Desi (F.A.Q. Split),FAQ,2500,2500,2500,26 Feb 2021,2021,Feb,26,2021-02-26
4,Balrampur,Rajpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3250,3250,3250,30 Jul 2021,2021,Jul,30,2021-07-30
5,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,1800,1800,1800,30 Apr 2022,2022,Apr,30,2022-04-30
6,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,5500,5500,5500,22 Mar 2022,2022,Mar,22,2022-03-22
7,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6000,6000,6000,31 Aug 2022,2022,Aug,31,2022-08-31
8,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,8000,8000,8000,28 Feb 2022,2022,Feb,28,2022-02-28
9,Koria,Baikunthpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3000,3000,3000,30 Nov 2018,2018,Nov,30,2018-11-30
10,Balodabazar,Balodabazar,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3650,3750,3650,15 Apr 2019,2019,Apr,15,2019-04-15
11,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3200,3200,3200,27 May 2019,2019,May,27,2019-05-27
12,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,5000,5000,5000,06 Jun 2019,2019,Jun,06,2019-06-06
13,Balrampur,Rajpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,1850,1850,1850,22 Dec 2018,2018,Dec,22,2018-12-22
14,Koria,Baikunthpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3000,3000,3000,28 Mar 2023,2023,Mar,28,2023-03-28
15,Kanker,Kanker,Bengal Gram Dal (Chana Dal),Desi (F.A.Q. Split),FAQ,3000,3000,3000,28 Nov 2022,2022,Nov,28,2022-11-28
16,Koria,Manendragarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,5090,5090,5090,22 Mar 2023,2023,Mar,22,2023-03-22
17,Koria,Manendragarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,5450,5450,5450,31 Mar 2023,2023,Mar,31,2023-03-31
18,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,5000,5000,5000,27 Sep 2023,2023,Sep,27,2023-09-27
19,Balodabazar,Balodabazar,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,4000,4000,4000,28 Nov 2019,2019,Nov,28,2019-11-28
20,Bilaspur,Bilha,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3700,3700,3700,14 Feb 2020,2020,Feb,14,2020-02-14
21,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3100,3100,3100,30 May 2020,2020,May,30,2020-05-30
22,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,4500,4500,4500,30 Jan 2020,2020,Jan,30,2020-01-30
23,Raigarh,Raigarh,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,5000,5000,5000,31 Jan 2020,2020,Jan,31,2020-01-31
24,Bilaspur,Bilha,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,3100,3110,3110,05 May 2018,2018,May,05,2018-05-05
25,Bilaspur,Bilha,Bengal Gram Dal (Chana Dal),Desi (F.A.Q. Split),FAQ,3100,3105,3105,07 May 2018,2018,May,07,2018-05-07
26,Bilaspur,Bilha,Bengal Gram Dal (Chana Dal),Desi (F.A.Q. Split),FAQ,3450,3455,3450,12 Apr 2018,2018,Apr,12,2018-04-12
