,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1384.0,2253.0,2072.0,04 Oct 2016,2016,Oct,4,2016-10-04
1,1.0,Erode,Boothapadi,Rice,Ponni,FAQ,2007.0,2303.0,2100.0,13 Sep 2016,2016,Sep,13,2016-09-13
2,2.0,Erode,Boothapadi,Rice,ADT 39,FAQ,2300.0,2380.0,2350.0,18 Oct 2016,2016,Oct,18,2016-10-18
3,3.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1100.0,1175.0,1138.0,27 Jun 2017,2017,Jun,27,2017-06-27
4,4.0,Erode,Boothapadi,Rice,ADT 39,FAQ,825.0,1190.0,950.0,11 Jul 2017,2017,Jul,11,2017-07-11
5,5.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1386.0,1459.0,1400.0,13 Sep 2016,2016,Sep,13,2016-09-13
6,6.0,Erode,Boothapadi,Rice,ADT 39,FAQ,830.0,157500.0,1200.0,30 May 2017,2017,May,30,2017-05-30
7,7.0,Erode,Boothapadi,Rice,ADT 39,FAQ,850.0,1500.0,1200.0,14 Feb 2017,2017,Feb,14,2017-02-14
8,8.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1001.0,1435.0,1250.0,20 Jun 2017,2017,Jun,20,2017-06-20
9,9.0,Erode,Boothapadi,Rice,ADT 39,FAQ,972.0,1305.0,1300.0,22 Aug 2017,2017,Aug,22,2017-08-22
10,10.0,Erode,Boothapadi,Rice,Other,FAQ,1307.0,1700.0,1500.0,22 Jan 2019,2019,Jan,22,2019-01-22
11,11.0,Erode,Boothapadi,Rice,Other,FAQ,1538.0,2000.0,1870.0,13 Nov 2018,2018,Nov,13,2018-11-13
12,12.0,Erode,Boothapadi,Rice,Other,FAQ,1386.0,1998.0,1747.0,30 Oct 2018,2018,Oct,30,2018-10-30
13,13.0,Erode,Boothapadi,Rice,Other,FAQ,1324.0,1613.0,1600.0,29 Jan 2019,2019,Jan,29,2019-01-29
14,14.0,Erode,Boothapadi,Rice,Other,FAQ,1576.0,2009.0,1855.0,27 Nov 2018,2018,Nov,27,2018-11-27
15,15.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1232.0,1553.0,1530.0,25 Dec 2018,2018,Dec,25,2018-12-25
16,16.0,Erode,Boothapadi,Rice,Ponni,FAQ,1692.0,2024.0,1900.0,02 Oct 2018,2018,Oct,2,2018-10-02
17,17.0,Villupuram,Tindivanam,Rice,1009 Kar,FAQ,1253.0,1253.0,1253.0,20 Feb 2019,2019,Feb,20,2019-02-20
18,18.0,Erode,Boothapadi,Rice,ADT 39,FAQ,784.0,1693.0,1092.0,23 Oct 2018,2018,Oct,23,2018-10-23
19,19.0,Erode,Boothapadi,Rice,Other,FAQ,1175.0,1986.0,1627.0,16 Oct 2018,2018,Oct,16,2018-10-16
20,20.0,Erode,Boothapadi,Rice,Other,FAQ,1461.0,1801.0,1693.0,08 Jan 2019,2019,Jan,8,2019-01-08
21,21.0,Erode,Boothapadi,Rice,Other,FAQ,1538.0,2012.0,1880.0,25 Sep 2018,2018,Sep,25,2018-09-25
22,22.0,Erode,Boothapadi,Rice,Other,FAQ,1600.0,2230.0,2076.0,11 Jun 2019,2019,Jun,11,2019-06-11
23,23.0,Erode,Boothapadi,Rice,Other,FAQ,1238.0,2063.0,1466.0,18 Dec 2018,2018,Dec,18,2018-12-18
24,24.0,Erode,Boothapadi,Rice,Other,FAQ,1300.0,1800.0,1600.0,05 Mar 2019,2019,Mar,5,2019-03-05
25,25.0,Erode,Boothapadi,Rice,Other,FAQ,1347.0,1861.0,1576.0,19 Feb 2019,2019,Feb,19,2019-02-19
26,26.0,Erode,Boothapadi,Rice,Other,FAQ,1370.0,1500.0,1490.0,05 Feb 2019,2019,Feb,5,2019-02-05
27,27.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1400.0,1438.0,1410.0,18 Aug 2015,2015,Aug,18,2015-08-18
28,28.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1400.0,1600.0,1500.0,02 Jun 2015,2015,Jun,2,2015-06-02
29,29.0,Erode,Boothapadi,Rice,Ponni,FAQ,1630.0,1870.0,1700.0,21 Jul 2015,2015,Jul,21,2015-07-21
30,30.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1200.0,1407.0,1304.0,13 Jan 2015,2015,Jan,13,2015-01-13
31,31.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1307.0,1384.0,1350.0,01 Jul 2015,2015,Jul,1,2015-07-01
32,32.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1650.0,1700.0,1675.0,11 Nov 2014,2014,Nov,11,2014-11-11
33,33.0,Erode,Boothapadi,Rice,Ponni,FAQ,1500.0,1538.0,1519.0,03 Feb 2015,2015,Feb,3,2015-02-03
34,34.0,Erode,Boothapadi,Rice,Ponni,FAQ,1538.0,1776.0,1600.0,26 May 2015,2015,May,26,2015-05-26
35,35.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1300.0,1384.0,1350.0,16 Jun 2015,2015,Jun,16,2015-06-16
36,36.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1392.0,1492.0,1442.0,27 Jan 2015,2015,Jan,27,2015-01-27
37,37.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1538.0,1761.0,1650.0,16 Dec 2014,2014,Dec,16,2014-12-16
38,38.0,Erode,Boothapadi,Rice,Ponni,FAQ,1470.0,1630.0,1550.0,27 Jan 2015,2015,Jan,27,2015-01-27
39,39.0,Erode,Boothapadi,Rice,Ponni,FAQ,1630.0,1846.0,1738.0,10 Mar 2015,2015,Mar,10,2015-03-10
40,40.0,Erode,Boothapadi,Rice,Ponni,FAQ,1653.0,1846.0,1750.0,13 Jan 2015,2015,Jan,13,2015-01-13
41,41.0,Erode,Boothapadi,Rice,Ponni,FAQ,1661.0,1792.0,1700.0,01 Jul 2015,2015,Jul,1,2015-07-01
42,42.0,Erode,Boothapadi,Rice,ADT 39,FAQ,15.76,18.07,17.0,07 Oct 2014,2014,Oct,7,2014-10-07
43,43.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1153.0,1384.0,1268.0,31 Mar 2015,2015,Mar,31,2015-03-31
44,44.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1300.0,1507.0,1400.0,28 Apr 2015,2015,Apr,28,2015-04-28
45,45.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1307.0,1530.0,1400.0,26 May 2015,2015,May,26,2015-05-26
46,46.0,Erode,Boothapadi,Rice,Ponni,FAQ,2000.0,2150.0,2100.0,19 Nov 2014,2014,Nov,19,2014-11-19
47,47.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1200.0,1500.0,1300.0,23 Jun 2015,2015,Jun,23,2015-06-23
48,48.0,Erode,Boothapadi,Rice,ADT 39,FAQ,1546.0,1700.0,1623.0,23 Dec 2014,2014,Dec,23,2014-12-23
49,49.0,Erode,Boothapadi,Rice,Other,FAQ,15.1,16.15,15.62,10 Mar 2015,2015,Mar,10,2015-03-10
50,50.0,Erode,Boothapadi,Rice,Ponni,FAQ,1638.0,1769.0,1700.0,19 May 2015,2015,May,19,2015-05-19
51,51.0,Erode,Boothapadi,Rice,Ponni,FAQ,1692.0,1846.0,1769.0,24 Feb 2015,2015,Feb,24,2015-02-24
52,52.0,Erode,Boothapadi,Rice,Ponni,FAQ,1700.0,2000.0,1850.0,11 Aug 2015,2015,Aug,11,2015-08-11
53,53.0,Erode,Boothapadi,Rice,Ponni,FAQ,1750.0,1850.0,1800.0,09 Jun 2015,2015,Jun,9,2015-06-09
