,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,1485,1485,1485,07 Jan 2021,2021,Jan,7,2021-01-07
1,1.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2000,5400,5400,18 Jan 2021,2021,Jan,18,2021-01-18
2,2.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2000,5900,5900,03 Jul 2021,2021,Jul,3,2021-07-03
3,3.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2000,6140,6140,15 Jul 2021,2021,Jul,15,2021-07-15
4,4.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2000,6230,6230,26 Jul 2021,2021,Jul,26,2021-07-26
5,5.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2025,4885,4885,08 Jan 2021,2021,Jan,8,2021-01-08
6,6.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2100,5915,5915,09 Aug 2021,2021,Aug,9,2021-08-09
7,7.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2305,6220,6220,13 Jul 2021,2021,Jul,13,2021-07-13
8,8.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2500,3600,3600,04 Feb 2021,2021,Feb,4,2021-02-04
9,9.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2600,2600,2600,10 Feb 2021,2021,Feb,10,2021-02-10
10,10.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2600,6625,6625,12 Aug 2021,2021,Aug,12,2021-08-12
11,11.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2680,5900,5900,04 Aug 2021,2021,Aug,4,2021-08-04
12,12.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2705,5805,5805,05 Aug 2021,2021,Aug,5,2021-08-05
13,13.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2840,6110,6110,29 Jul 2021,2021,Jul,29,2021-07-29
14,14.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2980,4550,4550,25 Jan 2021,2021,Jan,25,2021-01-25
15,15.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3000,6100,6100,31 Jul 2021,2021,Jul,31,2021-07-31
16,16.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3025,6400,6400,29 Aug 2021,2021,Aug,29,2021-08-29
17,17.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3160,6190,6190,20 Jul 2021,2021,Jul,20,2021-07-20
18,18.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3200,6105,6105,02 Aug 2021,2021,Aug,2,2021-08-02
19,19.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3295,5185,5185,18 Dec 2020,2020,Dec,18,2020-12-18
20,20.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3500,3500,3500,05 Mar 2021,2021,Mar,5,2021-03-05
21,21.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3580,3580,3580,01 Feb 2021,2021,Feb,1,2021-02-01
22,22.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3580,7600,7600,05 Feb 2021,2021,Feb,5,2021-02-05
23,23.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3600,3600,3600,03 Mar 2021,2021,Mar,3,2021-03-03
24,24.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3725,3725,3725,05 Dec 2020,2020,Dec,5,2020-12-05
25,25.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,3900,3900,3900,23 Dec 2020,2020,Dec,23,2020-12-23
26,26.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4000,4000,4000,09 Jan 2021,2021,Jan,9,2021-01-09
27,27.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4000,5540,5540,14 Aug 2021,2021,Aug,14,2021-08-14
28,28.0,Indore,Indore,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,4000,8065,8065,19 Dec 2020,2020,Dec,19,2020-12-19
