,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,Dantewada,Gidam,Mustard Oil,Other,FAQ,7400,7600,7500,13 Feb 2022,2022,Feb,13,2022-02-13
1,Kanker,Charama,Mustard Oil,Other,FAQ,3000,3000,3000,06 Apr 2017,2017,Apr,06,2017-04-06
2,Kanker,Charama,Mustard Oil,Other,FAQ,3000,3000,3000,27 Apr 2017,2017,Apr,27,2017-04-27
3,Kanker,Charama,Mustard Oil,Other,FAQ,4000,4000,4000,20 Mar 2017,2017,Mar,20,2017-03-20
4,Dantewada,Gidam,Mustard Oil,Other,FAQ,3000,3500,3050,11 Jan 2019,2019,Jan,11,2019-01-11
5,Dantewada,Gidam,Mustard Oil,Other,FAQ,8300,8400,8350,31 Jan 2019,2019,Jan,31,2019-01-31
6,Dantewada,Gidam,Mustard Oil,Other,FAQ,8500,8600,8550,06 Feb 2019,2019,Feb,06,2019-02-06
7,Dantewada,Gidam,Mustard Oil,Other,FAQ,8500,8600,8550,07 Feb 2019,2019,Feb,07,2019-02-07
8,Dantewada,Gidam,Mustard Oil,Other,FAQ,8500,8600,8550,19 Feb 2019,2019,Feb,19,2019-02-19
9,Dantewada,Gidam,Mustard Oil,Other,FAQ,8500,8600,8550,21 Feb 2019,2019,Feb,21,2019-02-21
10,Dantewada,Gidam,Mustard Oil,Other,FAQ,2500,2600,2550,08 Oct 2014,2014,Oct,08,2014-10-08
11,Kanker,Charama,Mustard Oil,Other,FAQ,3000,3000,3000,19 Mar 2016,2016,Mar,19,2016-03-19
12,Kanker,Charama,Mustard Oil,Other,FAQ,3000,3000,3000,29 Mar 2016,2016,Mar,29,2016-03-29
13,Kanker,Charama,Mustard Oil,Other,FAQ,3000,3000,3000,30 Mar 2018,2018,Mar,30,2018-03-30
14,Dantewada,Gidam,Mustard Oil,Other,FAQ,5600,6000,5650,10 Feb 2018,2018,Feb,10,2018-02-10
15,Dantewada,Gidam,Mustard Oil,Other,FAQ,5600,6000,5650,11 Feb 2018,2018,Feb,11,2018-02-11
16,Dantewada,Gidam,Mustard Oil,Other,FAQ,6000,6500,6050,29 Jan 2018,2018,Jan,29,2018-01-29
17,Dantewada,Gidam,Mustard Oil,Other,FAQ,6000,6500,6050,30 Jan 2018,2018,Jan,30,2018-01-30
18,Dantewada,Gidam,Mustard Oil,Other,FAQ,6000,6500,6050,31 Jan 2018,2018,Jan,31,2018-01-31
