,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3281,3415,3281,25 Jan 2017,2017,Jan,25,2017-01-25
1,1.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,730,745,735,02 Mar 2016,2016,Mar,2,2016-03-02
2,2.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,2600,4400,4260,03 Mar 2016,2016,Mar,3,2016-03-03
3,3.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,2700,4210,3451,01 Apr 2016,2016,Apr,1,2016-04-01
4,4.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,2780,3607,3426,26 Feb 2016,2016,Feb,26,2016-02-26
5,5.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,2850,4133,3330,18 Mar 2016,2016,Mar,18,2016-03-18
6,6.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,2910,4270,3535,15 Mar 2016,2016,Mar,15,2016-03-15
7,7.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3000,3308,3260,21 Mar 2016,2016,Mar,21,2016-03-21
8,8.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3126,3501,3300,14 Mar 2016,2016,Mar,14,2016-03-14
9,9.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3180,4250,3400,16 Mar 2016,2016,Mar,16,2016-03-16
10,10.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3200,3370,3290,23 Mar 2016,2016,Mar,23,2016-03-23
11,11.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3240,4163,3425,07 Mar 2016,2016,Mar,7,2016-03-07
12,12.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3250,4000,3395,22 Mar 2016,2016,Mar,22,2016-03-22
13,13.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3300,3351,3341,25 Mar 2016,2016,Mar,25,2016-03-25
14,14.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3300,3426,3300,30 Mar 2016,2016,Mar,30,2016-03-30
15,15.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3300,4200,3470,10 Mar 2016,2016,Mar,10,2016-03-10
16,16.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3300,4301,3470,08 Mar 2016,2016,Mar,8,2016-03-08
17,17.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3310,3400,3375,04 Mar 2016,2016,Mar,4,2016-03-04
18,18.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3333,3640,3540,27 Feb 2016,2016,Feb,27,2016-02-27
19,19.0,Kurukshetra,Babain,Mustard Oil,Other,FAQ,3345,3431,3390,28 Mar 2016,2016,Mar,28,2016-03-28
